transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description
TXN00201,2026-02-20,HR,Training & Seminars,IIM Institute,44300.0,CC-HR-1,EMP1033,Training & Seminars - routine hr expense
TXN01326,2026-02-20,Drilling,Office Supplies,Staples India,9800.0,CC-DRI-2,EMP1042,Office Supplies - routine drilling expense
TXN00568,2026-02-20,Drilling,Utilities,State Electricity Board,157100.0,CC-DRI-1,EMP1017,Utilities - routine drilling expense
TXN00108,2026-02-20,Admin,Fuel & POL,IndianOil Corp,123300.0,CC-ADM-1,EMP1013,Fuel & POL - routine admin expense
TXN00509,2026-02-20,Maintenance,Office Supplies,Staples India,800.0,CC-MAI-1,EMP1009,Office Supplies - routine maintenance expense
TXN01192,2026-02-20,HSE,Equipment Maintenance,BHEL,142200.0,CC-HSE-3,EMP1010,Equipment Maintenance - routine hse expense
TXN00448,2026-02-20,Maintenance,Catering & Hospitality,Local Caterers Assoc,35500.0,CC-MAI-3,EMP1017,Catering & Hospitality - routine maintenance expense
TXN01797,2026-02-20,Production,Catering & Hospitality,Local Caterers Assoc,59100.0,CC-PRO-1,EMP1025,Catering & Hospitality - routine production expense
TXN01333,2026-02-21,Drilling,Office Supplies,Local Stationery Mart,2900.0,CC-DRI-1,EMP1018,Office Supplies - routine drilling expense
TXN00685,2026-02-21,HSE,Office Supplies,Staples India,9900.0,CC-HSE-2,EMP1046,Office Supplies - routine hse expense
TXN00119,2026-02-21,Finance,Utilities,Municipal Water Dept,37300.0,CC-FIN-3,EMP1002,Utilities - routine finance expense
TXN01573,2026-02-21,Admin,Contractor Payment,Local Contractor Pvt Ltd,221200.0,CC-ADM-1,EMP1031,Contractor Payment - routine admin expense
TXN00378,2026-02-21,Maintenance,Equipment Maintenance,Schlumberger,371200.0,CC-MAI-3,EMP1039,Equipment Maintenance - routine maintenance expense
TXN00272,2026-02-21,Procurement,Office Supplies,Staples India,5500.0,CC-PRO-1,EMP1035,Office Supplies - routine procurement expense
TXN00891,2026-02-21,Drilling,Equipment Maintenance,BHEL,484900.0,CC-DRI-1,EMP1012,Equipment Maintenance - routine drilling expense
TXN01058,2026-02-22,HSE,Utilities,Municipal Water Dept,117400.0,CC-HSE-3,EMP1039,Utilities - routine hse expense
TXN01126,2026-02-22,Finance,IT Services & Software,Wipro,38600.0,CC-FIN-3,EMP1029,IT Services & Software - routine finance expense
TXN00037,2026-02-22,IT,Training & Seminars,Internal Training Cell,75000.0,CC-IT-2,EMP1034,Training & Seminars - routine it expense
TXN00279,2026-02-22,Admin,Training & Seminars,NIIT,30800.0,CC-ADM-1,EMP1025,Training & Seminars - routine admin expense
TXN01650,2026-02-22,IT,Contractor Payment,Reliance Infra Services,618200.0,CC-IT-3,EMP1042,Contractor Payment - routine it expense
TXN01737,2026-02-22,Maintenance,Equipment Maintenance,BHEL,260700.0,CC-MAI-3,EMP1042,Equipment Maintenance - routine maintenance expense
TXN01238,2026-02-22,HR,Fuel & POL,HPCL,134800.0,CC-HR-2,EMP1019,Fuel & POL - routine hr expense
TXN00578,2026-02-23,Procurement,Utilities,Municipal Water Dept,159000.0,CC-PRO-2,EMP1044,Utilities - routine procurement expense
TXN00647,2026-02-23,Production,Contractor Payment,Local Contractor Pvt Ltd,406500.0,CC-PRO-1,EMP1037,Contractor Payment - routine production expense
TXN01729,2026-02-23,Admin,Office Supplies,Local Stationery Mart,7000.0,CC-ADM-3,EMP1002,Office Supplies - routine admin expense
TXN01721,2026-02-23,Procurement,Training & Seminars,IIM Institute,39000.0,CC-PRO-3,EMP1026,Training & Seminars - routine procurement expense
TXN01493,2026-02-23,Finance,Office Supplies,Staples India,8200.0,CC-FIN-3,EMP1046,Office Supplies - routine finance expense
TXN01554,2026-02-24,Procurement,Contractor Payment,Reliance Infra Services,1090800.0,CC-PRO-1,EMP1012,Contractor Payment - routine procurement expense
TXN00712,2026-02-24,Finance,Utilities,Municipal Water Dept,102500.0,CC-FIN-3,EMP1045,Utilities - routine finance expense
TXN01191,2026-02-25,HR,Catering & Hospitality,Taj Catering Services,6000.0,CC-HR-3,EMP1040,Catering & Hospitality - routine hr expense
TXN00019,2026-02-25,IT,Utilities,State Electricity Board,63400.0,CC-IT-3,EMP1038,Utilities - routine it expense
TXN00602,2026-02-25,Admin,Catering & Hospitality,Local Caterers Assoc,396964.08109617507,CC-ADM-3,EMP1030,Catering & Hospitality - routine admin expense (unusually high amount)
TXN01277,2026-02-25,Logistics,Utilities,Municipal Water Dept,129200.0,CC-LOG-1,EMP1039,Utilities - routine logistics expense
TXN01070,2026-02-25,Drilling,Utilities,Municipal Water Dept,16300.0,CC-DRI-2,EMP1002,Utilities - routine drilling expense
TXN00801,2026-02-25,Admin,Utilities,State Electricity Board,107200.0,CC-ADM-1,EMP1040,Utilities - routine admin expense
TXN00759,2026-02-26,Maintenance,Catering & Hospitality,Taj Catering Services,42700.0,CC-MAI-2,EMP1023,Catering & Hospitality - routine maintenance expense
TXN00356,2026-02-26,Production,Travel & Conveyance,Air India,33200.0,CC-PRO-1,EMP1035,Travel & Conveyance - routine production expense
TXN00102,2026-02-26,Finance,Travel & Conveyance,IRCTC,23900.0,CC-FIN-2,EMP1041,Travel & Conveyance - routine finance expense
TXN00811,2026-02-27,HSE,Contractor Payment,Local Contractor Pvt Ltd,887900.0,CC-HSE-1,EMP1041,Contractor Payment - routine hse expense
TXN01589,2026-02-27,Drilling,Fuel & POL,IndianOil Corp,119100.0,CC-DRI-3,EMP1015,Fuel & POL - routine drilling expense
TXN01592,2026-02-27,Production,Office Supplies,Staples India,4200.0,CC-PRO-3,EMP1003,Office Supplies - routine production expense
TXN00547,2026-02-27,Admin,Training & Seminars,IIM Institute,28000.0,CC-ADM-2,EMP1028,Training & Seminars - routine admin expense
TXN01003,2026-02-27,HSE,Travel & Conveyance,Air India,42000.0,CC-HSE-3,EMP1009,Travel & Conveyance - routine hse expense
TXN01408,2026-02-27,Logistics,Contractor Payment,Tata Projects,1013300.0,CC-LOG-1,EMP1029,Contractor Payment - routine logistics expense
TXN00168,2026-02-27,HSE,Equipment Maintenance,Schlumberger,412400.0,CC-HSE-1,EMP1041,Equipment Maintenance - routine hse expense
TXN01039,2026-02-28,IT,Travel & Conveyance,Local Taxi Union,30300.0,CC-IT-2,EMP1043,Travel & Conveyance - routine it expense
TXN01057,2026-02-28,Admin,Training & Seminars,NIIT,9300.0,CC-ADM-2,EMP1005,Training & Seminars - routine admin expense
TXN00014,2026-02-28,HR,Office Supplies,Local Stationery Mart,4600.0,CC-HR-1,EMP1007,Office Supplies - routine hr expense
TXN01809,2026-03-01,Logistics,Contractor Payment,Tata Projects,1013300.0,CC-LOG-1,EMP1029,Contractor Payment - routine logistics expense (possible duplicate)
TXN00850,2026-03-01,IT,Fuel & POL,BPCL,41000.0,CC-IT-2,EMP1015,Fuel & POL - routine it expense
TXN00510,2026-03-01,Logistics,Travel & Conveyance,IRCTC,8200.0,CC-LOG-3,EMP1000,Travel & Conveyance - routine logistics expense
TXN01515,2026-03-01,Logistics,Training & Seminars,IIM Institute,56500.0,CC-LOG-3,EMP1034,Training & Seminars - routine logistics expense
TXN01369,2026-03-02,Logistics,Contractor Payment,Reliance Infra Services,1351300.0,CC-LOG-2,EMP1044,Contractor Payment - routine logistics expense
TXN00626,2026-03-02,Production,Equipment Maintenance,Larsen & Toubro,501600.0,CC-PRO-2,EMP1010,Equipment Maintenance - routine production expense
TXN00935,2026-03-03,Admin,Catering & Hospitality,Local Caterers Assoc,27800.0,CC-ADM-1,EMP1033,Catering & Hospitality - routine admin expense
TXN00434,2026-03-03,HSE,Travel & Conveyance,Air India,3200.0,CC-HSE-3,EMP1041,Travel & Conveyance - routine hse expense
TXN01272,2026-03-03,HR,IT Services & Software,Microsoft India,18100.0,CC-HR-1,EMP1016,IT Services & Software - routine hr expense
TXN01002,2026-03-04,HSE,Office Supplies,Staples India,5400.0,CC-HSE-2,EMP1049,Office Supplies - routine hse expense
TXN00618,2026-03-04,Logistics,Catering & Hospitality,Taj Catering Services,35000.0,CC-LOG-2,EMP1033,Catering & Hospitality - routine logistics expense
TXN00709,2026-03-04,Production,Utilities,State Electricity Board,49400.0,CC-PRO-2,EMP1017,Utilities - routine production expense
TXN00657,2026-03-04,IT,Travel & Conveyance,Air India,25500.0,CC-IT-3,EMP1000,Travel & Conveyance - routine it expense
TXN01523,2026-03-04,HSE,Contractor Payment,Local Contractor Pvt Ltd,653200.0,CC-HSE-2,EMP1028,Contractor Payment - routine hse expense
TXN00461,2026-03-05,Logistics,Equipment Maintenance,Schlumberger,245600.0,CC-LOG-2,EMP1026,Equipment Maintenance - routine logistics expense
TXN00472,2026-03-05,Drilling,Fuel & POL,BPCL,24900.0,CC-DRI-1,EMP1009,Fuel & POL - routine drilling expense
TXN01301,2026-03-05,Production,Fuel & POL,IndianOil Corp,118500.0,CC-PRO-3,EMP1009,Fuel & POL - routine production expense
TXN00208,2026-03-05,HR,Catering & Hospitality,Local Caterers Assoc,50500.0,CC-HR-3,EMP1026,Catering & Hospitality - routine hr expense
TXN01347,2026-03-05,Drilling,Utilities,Municipal Water Dept,160200.0,CC-DRI-1,EMP1044,Utilities - routine drilling expense
TXN00522,2026-03-05,Logistics,Utilities,State Electricity Board,58000.0,CC-LOG-3,EMP1040,Utilities - routine logistics expense
TXN01507,2026-03-06,HSE,Training & Seminars,Internal Training Cell,31300.0,CC-HSE-1,EMP1025,Training & Seminars - routine hse expense
TXN01638,2026-03-06,Production,Office Supplies,Local Stationery Mart,11000.0,CC-PRO-2,EMP1039,Office Supplies - routine production expense
TXN00663,2026-03-06,Finance,Fuel & POL,IndianOil Corp,241000.0,CC-FIN-3,EMP1016,Fuel & POL - routine finance expense
TXN00350,2026-03-06,HR,Travel & Conveyance,IRCTC,27500.0,CC-HR-1,EMP1032,Travel & Conveyance - routine hr expense
TXN01293,2026-03-06,Drilling,Utilities,Municipal Water Dept,24100.0,CC-DRI-2,EMP1004,Utilities - routine drilling expense
TXN01746,2026-03-06,HR,IT Services & Software,Wipro,110800.0,CC-HR-1,EMP1049,IT Services & Software - routine hr expense
TXN00565,2026-03-06,IT,Equipment Maintenance,BHEL,234900.0,CC-IT-1,EMP1045,Equipment Maintenance - routine it expense
TXN00543,2026-03-07,Drilling,Office Supplies,Staples India,2700.0,CC-DRI-1,EMP1027,Office Supplies - routine drilling expense
TXN01771,2026-03-07,HSE,Training & Seminars,NIIT,46300.0,CC-HSE-3,EMP1015,Training & Seminars - routine hse expense
TXN01227,2026-03-07,Finance,Equipment Maintenance,Larsen & Toubro,237500.0,CC-FIN-1,EMP1049,Equipment Maintenance - routine finance expense
TXN00654,2026-03-07,Logistics,IT Services & Software,Wipro,182000.0,CC-LOG-2,EMP1028,IT Services & Software - routine logistics expense
TXN01224,2026-03-07,HSE,Office Supplies,Staples India,3200.0,CC-HSE-3,EMP1008,Office Supplies - routine hse expense
TXN01430,2026-03-07,Admin,Office Supplies,Staples India,3700.0,CC-ADM-1,EMP1026,Office Supplies - routine admin expense
TXN01088,2026-03-07,Drilling,Utilities,Municipal Water Dept,78600.0,CC-DRI-2,EMP1016,Utilities - routine drilling expense
TXN00147,2026-03-07,Admin,Contractor Payment,Local Contractor Pvt Ltd,858300.0,CC-ADM-2,EMP1006,Contractor Payment - routine admin expense
TXN01079,2026-03-07,Procurement,Catering & Hospitality,Local Caterers Assoc,8900.0,CC-PRO-1,EMP1023,Catering & Hospitality - routine procurement expense
TXN00958,2026-03-08,Production,Utilities,State Electricity Board,11100.0,CC-PRO-3,EMP1041,Utilities - routine production expense
TXN00689,2026-03-08,Admin,Fuel & POL,HPCL,139900.0,CC-ADM-2,EMP1019,Fuel & POL - routine admin expense
TXN01377,2026-03-08,Finance,Office Supplies,Staples India,3600.0,CC-FIN-3,EMP1035,Office Supplies - routine finance expense
TXN00392,2026-03-08,IT,Catering & Hospitality,Local Caterers Assoc,25700.0,CC-IT-1,EMP1038,Catering & Hospitality - routine it expense
TXN01748,2026-03-08,HR,Fuel & POL,IndianOil Corp,61400.0,CC-HR-3,EMP1008,Fuel & POL - routine hr expense
TXN00190,2026-03-08,Production,Equipment Maintenance,BHEL,8100.0,CC-PRO-3,EMP1038,Equipment Maintenance - routine production expense
TXN00606,2026-03-08,Maintenance,Fuel & POL,BPCL,177700.0,CC-MAI-2,EMP1000,Fuel & POL - routine maintenance expense
TXN01218,2026-03-08,Logistics,Travel & Conveyance,IRCTC,18900.0,CC-LOG-2,EMP1047,Travel & Conveyance - routine logistics expense
TXN00355,2026-03-08,Admin,Office Supplies,Local Stationery Mart,9700.0,CC-ADM-2,EMP1025,Office Supplies - routine admin expense
TXN00929,2026-03-09,Logistics,Equipment Maintenance,BHEL,118700.0,CC-LOG-2,EMP1013,Equipment Maintenance - routine logistics expense
TXN00006,2026-03-09,IT,Office Supplies,Staples India,1200.0,CC-IT-2,EMP1049,Office Supplies - routine it expense
TXN01668,2026-03-09,HSE,Equipment Maintenance,Larsen & Toubro,261800.0,CC-HSE-2,EMP1006,Equipment Maintenance - routine hse expense
TXN01521,2026-03-09,Finance,Travel & Conveyance,IRCTC,7400.0,CC-FIN-2,EMP1026,Travel & Conveyance - routine finance expense
TXN00808,2026-03-09,Production,Catering & Hospitality,Local Caterers Assoc,44600.0,CC-PRO-3,EMP1034,Catering & Hospitality - routine production expense
TXN01412,2026-03-09,Logistics,Utilities,Municipal Water Dept,152700.0,CC-LOG-3,EMP1016,Utilities - routine logistics expense
TXN00641,2026-03-09,HR,Utilities,State Electricity Board,105600.0,CC-HR-2,EMP1026,Utilities - routine hr expense
TXN01354,2026-03-09,HSE,IT Services & Software,TCS,273900.0,CC-HSE-3,EMP1022,IT Services & Software - routine hse expense
TXN00545,2026-03-10,Logistics,IT Services & Software,TCS,29900.0,CC-LOG-1,EMP1019,IT Services & Software - routine logistics expense
TXN00095,2026-03-10,Procurement,Contractor Payment,Reliance Infra Services,1191000.0,CC-PRO-2,EMP1018,Contractor Payment - routine procurement expense
TXN00024,2026-03-10,Finance,Fuel & POL,HPCL,78300.0,CC-FIN-2,EMP1031,Fuel & POL - routine finance expense
TXN01660,2026-03-10,IT,Travel & Conveyance,Air India,40400.0,CC-IT-2,EMP1047,Travel & Conveyance - routine it expense
TXN00160,2026-03-10,IT,Training & Seminars,NIIT,66900.0,CC-IT-2,EMP1020,Training & Seminars - routine it expense
TXN00064,2026-03-10,Finance,Fuel & POL,IndianOil Corp,175700.0,CC-FIN-2,EMP1048,Fuel & POL - routine finance expense
TXN01791,2026-03-11,HR,Fuel & POL,IndianOil Corp,49600.0,CC-HR-1,EMP1039,Fuel & POL - routine hr expense
TXN01094,2026-03-11,Drilling,IT Services & Software,Microsoft India,121900.0,CC-DRI-1,EMP1033,IT Services & Software - routine drilling expense
TXN01024,2026-03-11,Procurement,Utilities,State Electricity Board,162300.0,CC-PRO-2,EMP1040,Utilities - routine procurement expense
TXNOS012,2026-03-11,Maintenance,Equipment Maintenance,Local Workshop Co,526500.0,CC-MAI-1,EMP1012,Equipment Maintenance - recurring high-cost vendor
TXN01281,2026-03-11,Admin,Catering & Hospitality,Local Caterers Assoc,40800.0,CC-ADM-1,EMP1020,Catering & Hospitality - routine admin expense
TXN00515,2026-03-12,HR,Fuel & POL,BPCL,218700.0,CC-HR-1,EMP1010,Fuel & POL - routine hr expense
TXN01160,2026-03-12,Drilling,IT Services & Software,Local IT Vendor,124800.0,CC-DRI-3,EMP1019,IT Services & Software - routine drilling expense
TXN01307,2026-03-12,Drilling,Catering & Hospitality,Local Caterers Assoc,55800.0,CC-DRI-1,EMP1011,Catering & Hospitality - routine drilling expense
TXN00483,2026-03-12,IT,Training & Seminars,NIIT,4500.0,CC-IT-3,EMP1024,Training & Seminars - routine it expense
TXN01733,2026-03-12,Production,IT Services & Software,TCS,151600.0,CC-PRO-2,EMP1026,IT Services & Software - routine production expense
TXN00044,2026-03-13,HR,Office Supplies,Local Stationery Mart,4800.0,CC-HR-1,EMP1048,Office Supplies - routine hr expense
TXN00219,2026-03-13,Maintenance,Travel & Conveyance,Air India,7200.0,CC-MAI-1,EMP1020,Travel & Conveyance - routine maintenance expense
TXN01715,2026-03-13,Admin,Fuel & POL,BPCL,27000.0,CC-ADM-2,EMP1002,Fuel & POL - routine admin expense
TXN00831,2026-03-13,Maintenance,Contractor Payment,Local Contractor Pvt Ltd,1729800.0,CC-MAI-1,EMP1038,Contractor Payment - routine maintenance expense
TXN00529,2026-03-13,Drilling,Equipment Maintenance,Schlumberger,314400.0,CC-DRI-2,EMP1021,Equipment Maintenance - routine drilling expense
TXN00857,2026-03-13,Drilling,Travel & Conveyance,Local Taxi Union,1500.0,CC-DRI-1,EMP1023,Travel & Conveyance - routine drilling expense
TXN00954,2026-03-13,HSE,Office Supplies,Local Stationery Mart,5900.0,CC-HSE-3,EMP1032,Office Supplies - routine hse expense
TXN00539,2026-03-13,Maintenance,IT Services & Software,Local IT Vendor,66800.0,CC-MAI-3,EMP1042,IT Services & Software - routine maintenance expense
TXN01018,2026-03-14,IT,Fuel & POL,HPCL,240100.0,CC-IT-1,EMP1046,Fuel & POL - routine it expense
TXN00979,2026-03-14,Finance,Office Supplies,Local Stationery Mart,10500.0,CC-FIN-3,EMP1003,Office Supplies - routine finance expense
TXN00405,2026-03-14,Finance,Travel & Conveyance,Local Taxi Union,37600.0,CC-FIN-1,EMP1022,Travel & Conveyance - routine finance expense
TXN00096,2026-03-14,Drilling,Fuel & POL,IndianOil Corp,120900.0,CC-DRI-1,EMP1003,Fuel & POL - routine drilling expense
TXN00198,2026-03-15,Drilling,Equipment Maintenance,Larsen & Toubro,138500.0,CC-DRI-2,EMP1004,Equipment Maintenance - routine drilling expense
TXN01234,2026-03-15,HR,Catering & Hospitality,Taj Catering Services,19800.0,CC-HR-3,EMP1040,Catering & Hospitality - routine hr expense
TXN01657,2026-03-15,Procurement,Training & Seminars,IIM Institute,6400.0,CC-PRO-2,EMP1013,Training & Seminars - routine procurement expense
TXN01519,2026-03-15,Logistics,IT Services & Software,TCS,274800.0,CC-LOG-2,EMP1044,IT Services & Software - routine logistics expense
TXN00475,2026-03-15,HSE,Office Supplies,Local Stationery Mart,1700.0,CC-HSE-1,EMP1034,Office Supplies - routine hse expense
TXN01073,2026-03-16,Maintenance,Utilities,Municipal Water Dept,77900.0,CC-MAI-3,EMP1010,Utilities - routine maintenance expense
TXN01316,2026-03-16,Logistics,Utilities,Municipal Water Dept,55600.0,CC-LOG-3,EMP1047,Utilities - routine logistics expense
TXN01212,2026-03-17,Logistics,Catering & Hospitality,Local Caterers Assoc,7000.0,CC-LOG-3,EMP1040,Catering & Hospitality - routine logistics expense
TXN00665,2026-03-17,IT,IT Services & Software,Wipro,320000.0,CC-IT-2,EMP1031,IT Services & Software - routine it expense
TXN01775,2026-03-17,HSE,Office Supplies,Local Stationery Mart,11000.0,CC-HSE-1,EMP1015,Office Supplies - routine hse expense
TXN01455,2026-03-17,Logistics,Catering & Hospitality,Taj Catering Services,57400.0,CC-LOG-1,EMP1035,Catering & Hospitality - routine logistics expense
TXN01066,2026-03-18,Drilling,Catering & Hospitality,Local Caterers Assoc,23200.0,CC-DRI-3,EMP1001,Catering & Hospitality - routine drilling expense
TXN00553,2026-03-18,HSE,Equipment Maintenance,BHEL,387800.0,CC-HSE-3,EMP1026,Equipment Maintenance - routine hse expense
TXN00968,2026-03-18,Finance,Catering & Hospitality,Local Caterers Assoc,43700.0,CC-FIN-3,EMP1017,Catering & Hospitality - routine finance expense
TXN00396,2026-03-18,Admin,Fuel & POL,IndianOil Corp,114000.0,CC-ADM-2,EMP1047,Fuel & POL - routine admin expense
